subject-id,DSC,ASD,HD95,NSD,model
s0123_rib_msk,0.62,0.74,3.61,0.58,MultiScale2DPermuteConcat
s0123_rib_msk,0.44,1.31,4.12,0.4,TLPredictor
s0123_rib_msk,0.69,0.51,2.0,0.67,AttentionUnet
s0123_rib_msk,0.65,0.72,2.0,0.61,UNet
s0999_rib_msk,0.21,2.21,15.26,0.26,OneDConcat
s0999_rib_msk,0.41,1.28,4.0,0.46,UNet
s0999_rib_msk,0.24,1.95,5.74,0.31,TLPredictor
s0999_rib_msk,0.46,0.86,3.74,0.48,AttentionUnet
s0999_rib_msk,0.46,1.13,5.83,0.49,MultiScale2DPermuteConcat
s0999_rib_msk,0.37,1.39,5.74,0.39,UNETR
s0999_rib_msk,0.46,1.07,4.12,0.48,TwoDPermuteConcat
s0625_rib_msk,0.44,1.37,4.12,0.46,UNet
s0625_rib_msk,0.4,1.53,5.2,0.41,UNETR
s0625_rib_msk,0.47,1.13,3.32,0.49,AttentionUnet
s0625_rib_msk,0.16,2.27,17.23,0.26,OneDConcat
s0625_rib_msk,0.18,2.1,6.08,0.28,TLPredictor
s0625_rib_msk,0.46,1.19,5.39,0.48,MultiScale2DPermuteConcat
s0625_rib_msk,0.43,1.31,3.32,0.47,TwoDPermuteConcat
s1070_rib_msk,0.42,1.19,4.47,0.46,UNETR
s1070_rib_msk,0.46,1.03,3.61,0.5,AttentionUnet
s1070_rib_msk,0.41,1.23,5.0,0.46,MultiScale2DPermuteConcat
s1070_rib_msk,0.23,1.79,13.6,0.31,OneDConcat
s1070_rib_msk,0.46,1.08,3.0,0.5,UNet
s1070_rib_msk,0.4,1.28,3.74,0.45,TwoDPermuteConcat
s1070_rib_msk,0.28,1.69,4.12,0.35,TLPredictor
s0952_rib_msk,0.18,6.4,21.75,0.2,UNet
s0952_rib_msk,0.01,12.15,26.17,0.03,TLPredictor
s0952_rib_msk,0.3,1.39,21.73,0.23,AttentionUnet
s0952_rib_msk,0.17,4.73,16.53,0.14,MultiScale2DPermuteConcat
s0952_rib_msk,0.2,5.93,22.47,0.21,UNETR
s0952_rib_msk,0.2,3.48,13.19,0.19,TwoDPermuteConcat
s0952_rib_msk,0.0,16.9,31.59,0.0,OneDConcat
s0896_rib_msk,0.41,1.2,4.12,0.5,UNETR
s0896_rib_msk,0.51,0.96,5.66,0.59,MultiScale2DPermuteConcat
s0896_rib_msk,0.25,1.83,4.36,0.36,TLPredictor
s0896_rib_msk,0.24,1.84,13.04,0.34,OneDConcat
s0896_rib_msk,0.55,0.72,2.24,0.65,AttentionUnet
s0896_rib_msk,0.51,0.99,2.45,0.57,TwoDPermuteConcat
s0896_rib_msk,0.49,1.01,2.45,0.56,UNet
s0446_rib_msk,0.58,0.84,2.24,0.57,TwoDPermuteConcat
s0446_rib_msk,0.58,0.86,2.24,0.57,UNet
s0446_rib_msk,0.54,1.0,5.74,0.52,MultiScale2DPermuteConcat
s0446_rib_msk,0.32,1.6,14.21,0.32,OneDConcat
s0446_rib_msk,0.63,0.63,2.24,0.62,AttentionUnet
s0446_rib_msk,0.46,1.22,3.74,0.45,UNETR
s0446_rib_msk,0.43,1.29,6.0,0.4,TLPredictor
s1012_rib_msk,0.55,0.88,10.05,0.48,UNet
s1012_rib_msk,0.55,0.94,7.21,0.5,MultiScale2DPermuteConcat
s1012_rib_msk,0.21,2.24,7.28,0.24,TLPredictor
s1012_rib_msk,0.46,1.29,6.32,0.42,UNETR
s1012_rib_msk,0.59,0.75,4.12,0.54,AttentionUnet
s1012_rib_msk,0.55,0.91,8.25,0.49,TwoDPermuteConcat
s1012_rib_msk,0.19,2.29,18.35,0.23,OneDConcat
s1111_rib_msk,0.55,0.89,3.0,0.54,MultiScale2DPermuteConcat
s1111_rib_msk,0.37,1.41,4.69,0.36,TLPredictor
s1111_rib_msk,0.62,0.72,2.24,0.6,AttentionUnet
s1111_rib_msk,0.59,0.94,2.45,0.56,TwoDPermuteConcat
s1111_rib_msk,0.32,1.61,17.03,0.31,OneDConcat
s1111_rib_msk,0.51,1.07,5.92,0.45,UNETR
s1111_rib_msk,0.59,0.93,2.83,0.56,UNet
s1178_rib_msk,0.15,2.59,9.43,0.2,TLPredictor
s1178_rib_msk,0.36,1.38,7.35,0.38,AttentionUnet
s1178_rib_msk,0.49,1.11,8.49,0.45,TwoDPermuteConcat
s1178_rib_msk,0.45,1.37,9.27,0.42,MultiScale2DPermuteConcat
s1178_rib_msk,0.32,2.16,7.81,0.34,UNet
s1178_rib_msk,0.23,3.09,13.19,0.27,UNETR
s1178_rib_msk,0.17,2.02,22.13,0.18,OneDConcat
s1233_rib_msk,0.5,1.36,4.12,0.5,UNet
s1233_rib_msk,0.28,1.76,14.14,0.31,OneDConcat
s1233_rib_msk,0.5,1.0,7.07,0.51,MultiScale2DPermuteConcat
s1233_rib_msk,0.37,1.42,5.2,0.39,UNETR
s1233_rib_msk,0.58,0.73,3.32,0.58,AttentionUnet
s1233_rib_msk,0.29,1.72,5.39,0.32,TLPredictor
s1233_rib_msk,0.47,1.13,3.61,0.48,TwoDPermuteConcat
s0444_rib_msk,0.34,1.47,4.24,0.42,UNETR
s0444_rib_msk,0.46,1.1,2.45,0.54,TwoDPermuteConcat
s0444_rib_msk,0.53,0.8,3.74,0.58,AttentionUnet
s0444_rib_msk,0.56,0.86,2.83,0.63,MultiScale2DPermuteConcat
s0444_rib_msk,0.22,2.14,5.1,0.34,TLPredictor
s0444_rib_msk,0.23,1.83,14.16,0.32,OneDConcat
s0444_rib_msk,0.49,1.1,3.0,0.55,UNet
s0720_rib_msk,0.52,1.06,4.69,0.44,UNETR
s0720_rib_msk,0.34,1.55,5.74,0.34,TLPredictor
s0720_rib_msk,0.62,0.69,3.0,0.57,AttentionUnet
s0720_rib_msk,0.59,0.83,4.36,0.53,TwoDPermuteConcat
s0720_rib_msk,0.55,0.92,5.39,0.48,MultiScale2DPermuteConcat
s0720_rib_msk,0.33,1.69,16.69,0.32,OneDConcat
s0720_rib_msk,0.65,0.74,2.45,0.59,UNet
s0437_rib_msk,0.66,0.66,3.0,0.62,MultiScale2DPermuteConcat
s0437_rib_msk,0.52,1.05,4.12,0.47,UNETR
s0437_rib_msk,0.62,0.78,2.24,0.57,UNet
s0437_rib_msk,0.65,0.64,2.24,0.61,AttentionUnet
s0437_rib_msk,0.65,0.81,2.45,0.61,TwoDPermuteConcat
s0437_rib_msk,0.33,1.67,11.18,0.34,OneDConcat
s0437_rib_msk,0.43,1.33,4.24,0.4,TLPredictor
s0332_rib_msk,0.64,0.61,3.0,0.6,AttentionUnet
s0332_rib_msk,0.35,1.51,5.74,0.35,TLPredictor
s0332_rib_msk,0.62,0.8,2.83,0.57,TwoDPermuteConcat
s0332_rib_msk,0.53,1.03,5.74,0.48,UNETR
s0332_rib_msk,0.31,1.72,14.44,0.31,OneDConcat
s0332_rib_msk,0.57,0.88,5.83,0.52,MultiScale2DPermuteConcat
s0332_rib_msk,0.6,0.82,2.45,0.55,UNet
s0913_rib_msk,0.35,1.66,14.07,0.34,OneDConcat
s0913_rib_msk,0.61,0.73,4.36,0.59,MultiScale2DPermuteConcat
s0913_rib_msk,0.54,1.03,3.0,0.53,UNETR
s0913_rib_msk,0.67,0.59,1.73,0.65,AttentionUnet
s0913_rib_msk,0.59,0.87,2.24,0.57,TwoDPermuteConcat
s0913_rib_msk,0.63,0.79,2.24,0.61,UNet
s0913_rib_msk,0.41,1.46,4.69,0.42,TLPredictor
